,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio
1079,2018-09-17 04:00:00,,41.1,0.0,89.7,DARK,13.0,1016.0,100.0,0.0,,2018,9,17,4,0,0,0,Summer,,0,,0,1,4,0.0
1080,2019-07-07 16:00:00,High,40.3,52.3,90.3,LIGHT,22.0,1015.0,77.0,3.0,céu pouco nublado,2019,7,7,16,6,1,0,Summer,2.0,2,2.0,1,0,160,0.5791805094130675
1081,2018-10-28 13:00:00,Low,39.6,11.4,89.1,LIGHT,13.0,1010.0,47.0,9.0,algumas nuvens,2018,10,28,13,6,1,0,Autumn,0.0,2,3.0,0,0,157,0.12794612794612795
1082,2019-09-11 04:00:00,,48.3,0.0,76.2,DARK,12.0,1023.0,81.0,3.0,,2019,9,11,4,2,0,0,Summer,,0,,0,1,52,0.0
1083,2018-08-01 16:00:00,Medium,39.4,19.8,90.4,LIGHT,25.0,1014.0,51.0,4.0,céu claro,2018,8,1,16,2,0,0,Summer,1.0,2,1.0,1,0,64,0.21902654867256638
1084,2019-05-08 21:00:00,,35.2,2.8,71.7,DARK,14.0,1015.0,93.0,3.0,céu pouco nublado,2019,5,8,21,2,0,0,Spring,,0,2.0,0,1,69,0.03905160390516039
1085,2018-08-24 08:00:00,Low,38.1,7.0,81.9,LIGHT,15.0,1019.0,100.0,1.0,,2018,8,24,8,4,0,0,Summer,0.0,2,,1,0,104,0.08547008547008546
1086,2019-05-17 16:00:00,High,43.0,77.9,72.3,LIGHT,16.0,1017.0,67.0,8.0,céu pouco nublado,2019,5,17,16,4,0,0,Spring,2.0,2,2.0,1,0,112,1.0774550484094054
1087,2018-08-02 10:00:00,High,40.3,69.7,88.4,LIGHT,27.0,1014.0,65.0,2.0,céu claro,2018,8,2,10,3,0,0,Summer,2.0,2,1.0,1,0,82,0.7884615384615384
1088,2018-09-11 16:00:00,High,40.4,31.8,87.4,LIGHT,26.0,1019.0,42.0,3.0,algumas nuvens,2018,9,11,16,1,0,0,Summer,2.0,2,3.0,1,0,40,0.36384439359267734
1089,2018-08-06 03:00:00,,45.8,0.0,90.1,DARK,19.0,1015.0,100.0,1.0,,2018,8,6,3,0,0,0,Summer,,0,,0,1,3,0.0
1090,2019-06-17 13:00:00,Low,40.3,11.3,64.7,LIGHT,18.0,1016.0,77.0,2.0,céu pouco nublado,2019,6,17,13,0,0,0,Spring,0.0,2,2.0,0,0,13,0.17465224111282845
1091,2019-04-25 05:00:00,,41.5,0.0,75.5,DARK,9.0,1006.0,76.0,3.0,,2019,4,25,5,3,0,0,Spring,,0,,0,1,77,0.0
1092,2018-08-22 18:00:00,Medium,37.3,42.2,90.3,LIGHT,18.0,1016.0,93.0,2.0,,2018,8,22,18,2,0,0,Summer,1.0,2,,1,0,66,0.46733111849390924
1093,2019-07-09 20:00:00,,36.8,5.4,93.5,LOW_LIGHT,23.0,1015.0,69.0,4.0,,2019,7,9,20,1,0,0,Summer,,1,,0,1,44,0.057754010695187166
1094,2019-08-26 02:00:00,Low,48.1,7.1,78.8,DARK,17.0,1014.0,93.0,1.0,céu pouco nublado,2019,8,26,2,0,0,0,Summer,0.0,0,2.0,0,1,2,0.09010152284263959
1095,2018-08-11 09:00:00,Low,40.6,11.0,86.7,LIGHT,18.0,1021.0,77.0,2.0,céu claro,2018,8,11,9,5,1,0,Summer,0.0,2,1.0,1,0,129,0.12687427912341406
1096,2018-11-12 13:00:00,Low,41.1,11.9,80.0,LIGHT,15.0,1017.0,67.0,1.0,algumas nuvens,2018,11,12,13,0,0,0,Autumn,0.0,2,3.0,0,0,13,0.14875
1097,2018-09-22 01:00:00,,42.8,3.3,84.5,DARK,17.0,1022.0,100.0,0.0,algumas nuvens,2018,9,22,1,5,1,0,Summer,,0,3.0,0,1,121,0.03905325443786982
1098,2019-07-25 15:00:00,Very_High,40.0,119.6,91.6,LIGHT,19.0,1016.0,100.0,1.0,,2019,7,25,15,3,0,0,Summer,3.0,2,,1,0,87,1.3056768558951966
1099,2019-07-22 12:00:00,Low,36.4,20.3,97.6,LIGHT,26.0,1018.0,88.0,3.0,céu pouco nublado,2019,7,22,12,0,0,0,Summer,0.0,2,2.0,1,0,12,0.20799180327868855
1100,2019-04-23 11:00:00,Medium,32.1,32.8,76.0,LIGHT,11.0,999.0,87.0,1.0,,2019,4,23,11,1,0,0,Spring,1.0,2,,1,0,35,0.431578947368421
1101,2018-10-15 13:00:00,Low,38.0,19.2,91.0,LIGHT,16.0,1005.0,100.0,5.0,,2018,10,15,13,0,0,0,Autumn,0.0,2,,0,0,13,0.210989010989011
1102,2019-05-18 10:00:00,Medium,35.5,21.4,75.1,LIGHT,13.0,1016.0,76.0,2.0,nuvens dispersas,2019,5,18,10,5,1,0,Spring,1.0,2,4.0,1,1,130,0.28495339547270304
1103,2019-02-12 04:00:00,,41.1,0.0,89.6,DARK,4.0,1030.0,87.0,1.0,céu claro,2019,2,12,4,1,0,0,Winter,,0,1.0,0,1,28,0.0
1104,2018-09-25 12:00:00,Medium,35.4,31.1,79.1,LIGHT,28.0,1020.0,19.0,6.0,céu claro,2018,9,25,12,1,0,0,Autumn,1.0,2,1.0,1,0,36,0.39317319848293303
1105,2019-04-02 01:00:00,,47.1,0.0,72.6,DARK,11.0,1017.0,87.0,0.0,céu limpo,2019,4,2,1,1,0,0,Spring,,0,0.0,0,1,25,0.0
1106,2019-01-18 06:00:00,,47.7,0.0,71.6,DARK,2.0,1021.0,86.0,0.0,céu claro,2019,1,18,6,4,0,0,Winter,,0,1.0,0,1,102,0.0
1107,2019-09-28 12:00:00,Medium,40.7,28.4,87.4,LIGHT,20.0,1022.0,72.0,2.0,céu pouco nublado,2019,9,28,12,5,1,0,Autumn,1.0,2,2.0,1,0,132,0.3249427917620137
1108,2018-08-07 15:00:00,Medium,42.5,60.3,84.7,LIGHT,24.0,998.0,59.0,2.0,céu claro,2018,8,7,15,1,0,0,Summer,1.0,2,1.0,1,0,39,0.7119244391971664
1109,2019-04-14 01:00:00,,36.8,0.9,66.0,DARK,14.0,1019.0,100.0,3.0,,2019,4,14,1,6,1,0,Spring,,0,,0,1,145,0.013636363636363637
1110,2019-08-21 12:00:00,High,42.0,37.5,78.2,LIGHT,26.0,1018.0,57.0,4.0,,2019,8,21,12,2,0,0,Summer,2.0,2,,1,0,60,0.479539641943734
1111,2018-11-24 01:00:00,,47.4,0.0,72.7,DARK,11.0,1014.0,93.0,5.0,,2018,11,24,1,5,1,0,Autumn,,0,,0,1,121,0.0
1112,2018-11-30 17:00:00,High,40.2,48.1,72.7,DARK,14.0,1023.0,82.0,1.0,algumas nuvens,2018,11,30,17,4,0,0,Autumn,2.0,0,3.0,1,1,113,0.6616231086657497
1113,2019-01-29 01:00:00,,42.0,0.0,76.0,DARK,6.0,1023.0,100.0,0.0,nuvens quebrados,2019,1,29,1,1,0,0,Winter,,0,5.0,0,1,25,0.0
1114,2018-08-12 23:00:00,,44.5,1.9,82.6,DARK,18.0,1018.0,100.0,2.0,nuvens quebrados,2018,8,12,23,6,1,0,Summer,,0,5.0,0,1,167,0.023002421307506054
1115,2019-05-31 20:00:00,High,43.1,31.6,63.4,LOW_LIGHT,26.0,1018.0,50.0,1.0,,2019,5,31,20,4,0,0,Spring,2.0,1,,0,1,116,0.49842271293375395
1116,2019-06-26 13:00:00,Low,39.7,9.6,72.9,LIGHT,20.0,1017.0,77.0,2.0,nuvens quebradas,2019,6,26,13,2,0,0,Summer,0.0,2,5.0,0,1,61,0.1316872427983539
1117,2019-02-21 12:00:00,Medium,37.1,20.7,99.1,LIGHT,17.0,1023.0,55.0,3.0,céu claro,2019,2,21,12,3,0,0,Winter,1.0,2,1.0,1,0,84,0.20887991927346117
1118,2019-01-22 17:00:00,High,39.5,42.1,83.3,LIGHT,12.0,1019.0,76.0,7.0,nuvens dispersas,2019,1,22,17,1,0,0,Winter,2.0,2,4.0,1,1,41,0.5054021608643458
1119,2019-03-31 01:00:00,Low,37.5,5.8,66.6,DARK,12.0,1014.0,81.0,1.0,céu limpo,2019,3,31,1,6,1,0,Spring,0.0,0,0.0,0,1,145,0.0870870870870871
1120,2018-10-05 10:00:00,Medium,40.4,17.6,87.4,LIGHT,16.0,1017.0,59.0,0.0,céu claro,2018,10,5,10,4,0,0,Autumn,1.0,2,1.0,1,0,106,0.20137299771167047
1121,2019-05-10 02:00:00,Low,46.3,0.8,60.6,DARK,15.0,1013.0,100.0,6.0,,2019,5,10,2,4,0,0,Spring,0.0,0,,0,1,98,0.013201320132013201
1122,2018-12-02 11:00:00,,38.8,5.4,77.7,LIGHT,15.0,1024.0,87.0,6.0,nuvens quebrados,2018,12,2,11,6,1,0,Autumn,,2,5.0,1,1,155,0.0694980694980695
1123,2018-08-09 05:00:00,,44.3,2.0,87.8,DARK,15.0,1019.0,93.0,3.0,céu claro,2018,8,9,5,3,0,0,Summer,,0,1.0,0,1,77,0.022779043280182234
1124,2018-11-19 15:00:00,High,40.3,40.5,71.5,LIGHT,14.0,986.0,82.0,0.0,nuvens quebrados,2018,11,19,15,0,0,0,Autumn,2.0,2,5.0,1,1,15,0.5664335664335665
1125,2019-04-26 20:00:00,Low,36.2,7.7,75.5,DARK,13.0,1028.0,71.0,4.0,,2019,4,26,20,4,0,0,Spring,0.0,0,,0,1,116,0.10198675496688742
1126,2019-06-04 17:00:00,High,39.0,54.5,73.5,LIGHT,18.0,1014.0,68.0,5.0,céu pouco nublado,2019,6,4,17,1,0,0,Spring,2.0,2,2.0,1,0,41,0.7414965986394558
1127,2019-08-25 15:00:00,High,38.3,134.1,84.9,LIGHT,21.0,1014.0,82.0,3.0,céu pouco nublado,2019,8,25,15,6,1,0,Summer,2.0,2,2.0,1,0,159,1.5795053003533568
1128,2018-12-09 00:00:00,Low,41.5,13.4,74.8,DARK,7.0,1033.0,100.0,1.0,céu claro,2018,12,9,0,6,1,0,Autumn,0.0,0,1.0,0,1,144,0.179144385026738
1129,2019-09-25 18:00:00,High,40.4,83.0,84.2,LIGHT,18.0,1021.0,88.0,2.0,nuvens dispersas,2019,9,25,18,2,0,0,Autumn,2.0,2,4.0,1,1,66,0.9857482185273159
1130,2018-09-27 18:00:00,High,40.8,99.4,82.4,LOW_LIGHT,23.0,1024.0,73.0,3.0,céu claro,2018,9,27,18,3,0,0,Autumn,2.0,1,1.0,1,1,90,1.2063106796116505
1131,2018-11-10 13:00:00,Medium,42.7,23.7,83.8,LIGHT,17.0,1012.0,88.0,7.0,nuvens quebrados,2018,11,10,13,5,1,0,Autumn,1.0,2,5.0,0,1,133,0.2828162291169451
1132,2019-05-03 17:00:00,High,41.8,53.0,74.5,LIGHT,22.0,1010.0,52.0,7.0,,2019,5,3,17,4,0,0,Spring,2.0,2,,1,0,113,0.7114093959731543
1133,2018-07-28 10:00:00,Low,41.5,7.2,82.4,LIGHT,22.0,1017.0,73.0,2.0,algumas nuvens,2018,7,28,10,5,1,0,Summer,0.0,2,3.0,1,0,130,0.08737864077669903
1134,2018-09-26 21:00:00,,43.1,0.0,77.2,DARK,22.0,1023.0,83.0,2.0,céu claro,2018,9,26,21,2,0,0,Autumn,,0,1.0,0,1,69,0.0
1135,2019-05-05 05:00:00,,36.5,0.0,64.5,DARK,11.0,1014.0,82.0,1.0,,2019,5,5,5,6,1,0,Spring,,0,,0,1,149,0.0
1136,2018-09-28 04:00:00,,46.5,2.8,88.7,DARK,17.0,1021.0,100.0,1.0,,2018,9,28,4,4,0,0,Autumn,,0,,0,1,100,0.03156708004509583
1137,2018-08-21 10:00:00,Medium,36.8,35.6,91.7,LIGHT,26.0,1015.0,30.0,2.0,céu claro,2018,8,21,10,1,0,0,Summer,1.0,2,1.0,1,0,34,0.3882224645583424
1138,2018-10-09 09:00:00,Very_High,42.8,60.0,85.7,LIGHT,16.0,1011.0,52.0,6.0,céu claro,2018,10,9,9,1,0,0,Autumn,3.0,2,1.0,1,0,33,0.7001166861143524
1139,2019-02-27 19:00:00,Very_High,46.1,63.9,88.5,DARK,13.0,1030.0,87.0,1.0,algumas nuvens,2019,2,27,19,2,0,0,Winter,3.0,0,3.0,1,1,67,0.7220338983050847
1140,2019-04-21 12:00:00,Medium,35.5,14.6,81.0,LIGHT,21.0,1013.0,56.0,3.0,céu pouco nublado,2019,4,21,12,6,1,0,Spring,1.0,2,2.0,1,0,156,0.18024691358024691
1141,2019-07-15 10:00:00,Medium,37.1,26.5,92.9,LIGHT,18.0,1016.0,100.0,5.0,,2019,7,15,10,0,0,0,Summer,1.0,2,,1,0,10,0.2852529601722282
1142,2019-04-29 11:00:00,Medium,34.9,29.4,80.5,LIGHT,18.0,1019.0,100.0,3.0,,2019,4,29,11,0,0,0,Spring,1.0,2,,1,0,11,0.3652173913043478
1143,2018-10-30 06:00:00,,46.2,0.0,85.7,DARK,11.0,997.0,93.0,3.0,,2018,10,30,6,1,0,0,Autumn,,0,,0,1,30,0.0
1144,2019-04-27 07:00:00,,39.2,0.0,69.2,LIGHT,7.0,1028.0,93.0,2.0,,2019,4,27,7,5,1,0,Spring,,2,,1,0,127,0.0
1145,2018-11-17 03:00:00,,41.8,0.0,76.0,DARK,12.0,1011.0,77.0,4.0,céu claro,2018,11,17,3,5,1,0,Autumn,,0,1.0,0,1,123,0.0
1146,2019-01-20 12:00:00,Medium,39.3,23.5,91.4,LIGHT,12.0,1021.0,71.0,3.0,algumas nuvens,2019,1,20,12,6,1,0,Winter,1.0,2,3.0,1,0,156,0.25711159737417943
1147,2018-09-04 09:00:00,Low,37.6,14.3,87.4,LIGHT,17.0,1012.0,93.0,1.0,,2018,9,4,9,1,0,0,Summer,0.0,2,,1,0,33,0.16361556064073227
1148,2019-09-28 10:00:00,Medium,37.2,23.8,77.9,LIGHT,15.0,1022.0,100.0,1.0,,2019,9,28,10,5,1,0,Autumn,1.0,2,,1,0,130,0.3055198973042362
1149,2019-02-23 20:00:00,High,37.5,102.2,94.5,DARK,13.0,1029.0,71.0,1.0,céu claro,2019,2,23,20,5,1,0,Winter,2.0,0,1.0,0,1,140,1.0814814814814815
1150,2018-11-20 11:00:00,High,40.4,40.8,75.9,LIGHT,12.0,1001.0,82.0,2.0,,2018,11,20,11,1,0,0,Autumn,2.0,2,,1,0,35,0.5375494071146244
1151,2019-06-02 13:00:00,Low,38.2,6.6,80.3,LIGHT,23.0,1019.0,72.0,2.0,,2019,6,2,13,6,1,0,Spring,0.0,2,,0,0,157,0.0821917808219178
1152,2019-06-05 04:00:00,Low,38.2,7.0,66.0,DARK,12.0,1015.0,93.0,5.0,,2019,6,5,4,2,0,0,Spring,0.0,0,,0,1,52,0.10606060606060606
1153,2018-10-26 09:00:00,High,42.4,114.0,86.6,LIGHT,14.0,1015.0,93.0,2.0,,2018,10,26,9,4,0,0,Autumn,2.0,2,,1,0,105,1.3163972286374135
1154,2018-09-03 15:00:00,Medium,41.8,18.4,85.9,LIGHT,20.0,1012.0,77.0,3.0,,2018,9,3,15,0,0,0,Summer,1.0,2,,1,0,15,0.21420256111757854
1155,2019-09-04 20:00:00,,45.9,1.3,72.7,DARK,21.0,1017.0,64.0,3.0,,2019,9,4,20,2,0,0,Summer,,0,,0,1,68,0.017881705639614855
1156,2018-09-12 20:00:00,Low,38.9,11.5,90.7,DARK,18.0,1020.0,93.0,2.0,céu claro,2018,9,12,20,2,0,0,Summer,0.0,0,1.0,0,1,68,0.12679162072767364
1157,2019-01-25 23:00:00,,45.0,0.0,67.3,DARK,8.0,1020.0,100.0,0.0,céu claro,2019,1,25,23,4,0,0,Winter,,0,1.0,0,1,119,0.0
1158,2019-02-06 02:00:00,Low,46.9,1.3,83.1,DARK,5.0,1028.0,100.0,1.0,,2019,2,6,2,2,0,0,Winter,0.0,0,,0,1,50,0.015643802647412757
1159,2018-10-04 15:00:00,High,42.0,65.9,87.4,LIGHT,23.0,1018.0,53.0,2.0,céu claro,2018,10,4,15,3,0,0,Autumn,2.0,2,1.0,1,0,87,0.754004576659039
1160,2019-08-13 21:00:00,Low,46.4,13.5,80.4,DARK,17.0,1021.0,77.0,4.0,,2019,8,13,21,1,0,0,Summer,0.0,0,,0,1,45,0.16791044776119401
1161,2018-11-03 22:00:00,,44.4,0.0,79.8,DARK,13.0,1020.0,93.0,0.0,,2018,11,3,22,5,1,0,Autumn,,0,,0,1,142,0.0
1162,2019-09-07 00:00:00,Low,42.4,10.3,78.6,DARK,21.0,1018.0,45.0,3.0,,2019,9,7,0,5,1,0,Summer,0.0,0,,0,1,120,0.13104325699745548
1163,2019-06-20 22:00:00,,39.0,0.0,76.0,DARK,16.0,1018.0,93.0,2.0,nuvens dispersas,2019,6,20,22,3,0,0,Spring,,0,4.0,0,1,94,0.0
1164,2018-08-25 08:00:00,,37.2,0.0,86.3,LIGHT,13.0,1017.0,100.0,0.0,algumas nuvens,2018,8,25,8,5,1,0,Summer,,2,3.0,1,0,128,0.0
1165,2019-06-14 01:00:00,,34.5,4.9,68.9,DARK,12.0,1013.0,87.0,2.0,,2019,6,14,1,4,0,0,Spring,,0,,0,1,97,0.07111756168359942
1166,2019-08-20 13:00:00,Medium,42.7,23.7,80.4,LIGHT,25.0,1019.0,60.0,4.0,,2019,8,20,13,1,0,0,Summer,1.0,2,,0,0,37,0.29477611940298504
1167,2018-08-31 22:00:00,Low,40.4,12.0,87.4,DARK,18.0,1015.0,77.0,0.0,céu claro,2018,8,31,22,4,0,0,Summer,0.0,0,1.0,0,1,118,0.13729977116704806
1168,2019-07-02 00:00:00,,37.5,2.2,65.0,DARK,17.0,1017.0,100.0,4.0,,2019,7,2,0,1,0,0,Summer,,0,,0,1,24,0.03384615384615385
1169,2018-11-19 11:00:00,Medium,34.8,25.7,83.1,LIGHT,13.0,1003.0,93.0,1.0,nuvens quebrados,2018,11,19,11,0,0,0,Autumn,1.0,2,5.0,1,1,11,0.309265944645006
1170,2018-11-01 17:00:00,Medium,37.3,56.0,88.2,LOW_LIGHT,14.0,1020.0,87.0,4.0,nuvens quebrados,2018,11,1,17,3,0,0,Autumn,1.0,1,5.0,1,1,89,0.6349206349206349
1171,2018-08-10 23:00:00,Low,40.6,6.2,84.0,DARK,15.0,1021.0,93.0,0.0,céu claro,2018,8,10,23,4,0,0,Summer,0.0,0,1.0,0,1,119,0.07380952380952381
1172,2019-04-30 21:00:00,Low,36.1,6.6,75.6,DARK,15.0,1015.0,87.0,3.0,,2019,4,30,21,1,0,0,Spring,0.0,0,,0,1,45,0.0873015873015873
1173,2019-01-23 21:00:00,Medium,39.8,11.6,77.7,DARK,13.0,1018.0,93.0,6.0,nuvens quebrados,2019,1,23,21,2,0,0,Winter,1.0,0,5.0,0,1,69,0.1492921492921493
1174,2018-08-29 21:00:00,,40.4,1.9,88.3,DARK,16.0,1020.0,87.0,4.0,céu claro,2018,8,29,21,2,0,0,Summer,,0,1.0,0,1,69,0.021517553793884484
1175,2018-08-28 10:00:00,Low,41.3,20.2,84.4,LIGHT,17.0,1015.0,100.0,4.0,,2018,8,28,10,1,0,0,Summer,0.0,2,,1,0,34,0.23933649289099523
1176,2019-08-20 07:00:00,Medium,41.3,23.1,81.5,LIGHT,13.0,1019.0,100.0,2.0,,2019,8,20,7,1,0,0,Summer,1.0,2,,1,0,31,0.2834355828220859
1177,2019-08-17 02:00:00,Low,40.7,14.3,85.5,DARK,17.0,1018.0,100.0,1.0,,2019,8,17,2,5,1,0,Summer,0.0,0,,0,1,122,0.1672514619883041
1178,2019-01-27 04:00:00,Low,44.6,1.1,68.1,DARK,10.0,1020.0,100.0,6.0,,2019,1,27,4,6,1,0,Winter,0.0,0,,0,1,148,0.01615271659324523
1179,2019-08-18 18:00:00,High,38.1,67.7,87.4,LIGHT,20.0,1017.0,72.0,6.0,,2019,8,18,18,6,1,0,Summer,2.0,2,,1,0,162,0.7745995423340961
1180,2019-05-23 23:00:00,,40.2,0.0,66.3,DARK,14.0,1021.0,93.0,6.0,,2019,5,23,23,3,0,0,Spring,,0,,0,1,95,0.0
1181,2019-04-11 00:00:00,,38.2,2.6,72.7,DARK,11.0,1021.0,93.0,0.0,céu pouco nublado,2019,4,11,0,3,0,0,Spring,,0,2.0,0,1,72,0.03576341127922971
1182,2018-10-25 19:00:00,Medium,42.2,42.2,89.4,DARK,15.0,1017.0,77.0,0.0,nuvens quebrados,2018,10,25,19,3,0,0,Autumn,1.0,0,5.0,1,1,91,0.4720357941834452
1183,2019-04-01 14:00:00,Medium,35.6,32.6,77.5,LIGHT,16.0,1013.0,82.0,4.0,nuvens dispersas,2019,4,1,14,0,0,0,Spring,1.0,2,4.0,1,1,14,0.4206451612903226
1184,2018-10-30 19:00:00,High,42.4,53.7,86.1,DARK,10.0,1004.0,87.0,2.0,algumas nuvens,2018,10,30,19,1,0,0,Autumn,2.0,0,3.0,1,1,43,0.6236933797909409
1185,2018-08-02 17:00:00,Medium,39.7,27.6,88.7,LIGHT,32.0,1013.0,41.0,3.0,céu claro,2018,8,2,17,3,0,0,Summer,1.0,2,1.0,1,0,89,0.3111612175873732
1186,2019-04-20 18:00:00,Medium,34.2,46.4,83.1,LIGHT,23.0,1014.0,49.0,5.0,céu limpo,2019,4,20,18,5,1,0,Spring,1.0,2,0.0,1,0,138,0.5583634175691937
1187,2019-07-18 12:00:00,Low,38.2,6.8,78.6,LIGHT,23.0,1017.0,60.0,4.0,,2019,7,18,12,3,0,0,Summer,0.0,2,,1,0,84,0.08651399491094149
1188,2019-09-09 05:00:00,,48.1,2.5,76.3,DARK,14.0,1017.0,100.0,3.0,,2019,9,9,5,0,0,0,Summer,,0,,0,1,5,0.0327653997378768
1189,2019-05-16 07:00:00,Very_High,46.8,98.5,63.1,LIGHT,13.0,1014.0,82.0,4.0,nuvens quebradas,2019,5,16,7,3,0,0,Spring,3.0,2,5.0,1,1,79,1.561014263074485
1190,2019-07-01 23:00:00,,40.1,0.0,68.2,DARK,17.0,1017.0,93.0,2.0,,2019,7,1,23,0,0,0,Summer,,0,,0,1,23,0.0
1191,2019-09-23 20:00:00,Low,49.5,5.9,73.4,DARK,18.0,1020.0,88.0,5.0,céu pouco nublado,2019,9,23,20,0,0,0,Autumn,0.0,0,2.0,0,1,20,0.08038147138964577
1192,2019-02-09 06:00:00,,39.2,0.0,90.1,DARK,12.0,1022.0,93.0,4.0,nuvens quebrados,2019,2,9,6,5,1,0,Winter,,0,5.0,0,1,126,0.0
1193,2018-10-08 15:00:00,Medium,42.8,25.4,82.0,LIGHT,22.0,1014.0,40.0,3.0,céu claro,2018,10,8,15,0,0,0,Autumn,1.0,2,1.0,1,0,15,0.3097560975609756
1194,2019-02-01 08:00:00,Very_High,47.1,56.0,72.1,LOW_LIGHT,11.0,993.0,81.0,6.0,,2019,2,1,8,4,0,0,Winter,3.0,1,,1,1,104,0.7766990291262137
1195,2019-02-08 02:00:00,Low,46.5,18.3,81.9,DARK,5.0,1024.0,100.0,3.0,,2019,2,8,2,4,0,0,Winter,0.0,0,,0,1,98,0.22344322344322343
1196,2019-06-09 14:00:00,Medium,37.7,47.1,76.9,LIGHT,19.0,1021.0,63.0,3.0,,2019,6,9,14,6,1,0,Spring,1.0,2,,1,0,158,0.612483745123537
1197,2019-01-30 14:00:00,Medium,38.6,14.2,77.7,LIGHT,10.0,1012.0,100.0,7.0,,2019,1,30,14,2,0,0,Winter,1.0,2,,1,0,62,0.18275418275418273
1198,2018-09-12 11:00:00,Medium,37.5,23.8,87.8,LIGHT,22.0,1021.0,69.0,2.0,céu claro,2018,9,12,11,2,0,0,Summer,1.0,2,1.0,1,0,59,0.27107061503416857
1199,2018-10-03 05:00:00,,42.4,2.1,86.1,DARK,15.0,1020.0,53.0,5.0,céu claro,2018,10,3,5,2,0,0,Autumn,,0,1.0,0,1,53,0.02439024390243903
1200,2018-10-02 12:00:00,Medium,40.4,25.9,82.7,LIGHT,25.0,1022.0,20.0,5.0,céu claro,2018,10,2,12,1,0,0,Autumn,1.0,2,1.0,1,0,36,0.313180169286578
1201,2019-06-04 01:00:00,,37.5,0.0,65.1,DARK,17.0,1015.0,88.0,2.0,nuvens quebradas,2019,6,4,1,1,0,0,Spring,,0,5.0,0,1,25,0.0
1202,2019-09-16 06:00:00,Medium,41.5,4.6,82.6,DARK,16.0,1017.0,88.0,1.0,,2019,9,16,6,0,0,0,Summer,1.0,0,,0,1,6,0.05569007263922518
1203,2019-09-20 12:00:00,Medium,38.7,28.0,88.4,LIGHT,19.0,1014.0,88.0,3.0,nuvens quebradas,2019,9,20,12,4,0,0,Summer,1.0,2,5.0,1,1,108,0.3167420814479638
1204,2018-10-21 09:00:00,,40.8,0.0,83.4,LIGHT,20.0,1019.0,64.0,2.0,céu claro,2018,10,21,9,6,1,0,Autumn,,2,1.0,1,0,153,0.0
1205,2019-07-02 12:00:00,Low,34.9,13.4,77.4,LIGHT,23.0,1015.0,88.0,1.0,céu pouco nublado,2019,7,2,12,1,0,0,Summer,0.0,2,2.0,1,0,36,0.1731266149870801
1206,2018-11-29 16:00:00,Medium,39.0,16.8,77.9,LIGHT,14.0,1016.0,93.0,1.0,nuvens quebrados,2018,11,29,16,3,0,0,Autumn,1.0,2,5.0,1,1,88,0.21566110397946084
1207,2019-09-28 05:00:00,,48.6,0.0,77.2,DARK,13.0,1021.0,100.0,5.0,,2019,9,28,5,5,1,0,Autumn,,0,,0,1,125,0.0
1208,2019-01-16 23:00:00,Low,41.9,3.3,75.1,DARK,8.0,1020.0,100.0,1.0,,2019,1,16,23,2,0,0,Winter,0.0,0,,0,1,71,0.043941411451398134
1209,2019-05-29 20:00:00,Low,35.6,5.7,65.5,LOW_LIGHT,25.0,1020.0,53.0,4.0,,2019,5,29,20,2,0,0,Spring,0.0,1,,0,1,68,0.08702290076335878
1210,2019-05-23 13:00:00,Medium,35.6,20.4,81.8,LIGHT,19.0,1021.0,77.0,5.0,nuvens quebradas,2019,5,23,13,3,0,0,Spring,1.0,2,5.0,0,1,85,0.2493887530562347
1211,2019-07-10 03:00:00,Low,44.4,3.0,74.7,DARK,19.0,1015.0,93.0,1.0,,2019,7,10,3,2,0,0,Summer,0.0,0,,0,1,51,0.040160642570281124
1212,2018-08-27 10:00:00,Medium,40.0,26.0,89.7,LIGHT,22.0,1013.0,68.0,1.0,céu claro,2018,8,27,10,0,0,0,Summer,1.0,2,1.0,1,0,10,0.2898550724637681
1213,2019-01-19 17:00:00,Medium,37.8,41.9,79.7,LIGHT,13.0,1008.0,100.0,3.0,,2019,1,19,17,5,1,0,Winter,1.0,2,,1,0,137,0.5257214554579673
1214,2019-06-16 06:00:00,Low,36.5,5.3,62.4,LIGHT,10.0,1019.0,100.0,5.0,,2019,6,16,6,6,1,0,Spring,0.0,2,,0,0,150,0.08493589743589744
1215,2019-02-08 00:00:00,,41.4,0.0,86.4,DARK,8.0,1025.0,100.0,2.0,,2019,2,8,0,4,0,0,Winter,,0,,0,1,96,0.0
1216,2019-04-23 07:00:00,Very_High,47.6,94.1,66.9,LIGHT,8.0,996.0,87.0,1.0,,2019,4,23,7,1,0,0,Spring,3.0,2,,1,0,31,1.4065769805680117
1217,2018-10-25 07:00:00,Very_High,44.5,113.2,81.3,LOW_LIGHT,8.0,1019.0,87.0,2.0,,2018,10,25,7,3,0,0,Autumn,3.0,1,,1,1,79,1.3923739237392374
