,record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,year,month,day,hour,weekday,is_weekend,is_holiday,season,AVERAGE_SPEED_DIFF_N,LUMINOSITY_N,AVERAGE_CLOUDINESS_N,is_peak_hour,poor_visibility,hour_weekday,time_ratio,AVERAGE_FREE_FLOW_SPEED_lag1,AVERAGE_FREE_FLOW_SPEED_lag2,AVERAGE_FREE_FLOW_SPEED_lag4,AVERAGE_TIME_DIFF_lag1,AVERAGE_TIME_DIFF_lag2,AVERAGE_TIME_DIFF_lag4,rolling_speed_mean_3h,rolling_speed_std_3h,speed_change,hour_day_cat,hour_sin,hour_cos
4360,2018-10-07 17:00:00,Medium,40.3,21.8,90.2,LIGHT,19.0,1017.0,55.0,4.0,céu claro,2018,10,7,17,6,1,0,Autumn,2,2,1.0,1,0,161,0.24168514412416853,40.4,41.6,34.2,36.8,37.1,32.4,40.76666666666666,0.7234178138069661,-0.10000000000000142,17_6,-0.9659258262890683,-0.25881904510252063
6125,2018-10-07 18:00:00,Low,44.0,8.8,80.9,DARK,17.0,1017.0,59.0,2.0,céu claro,2018,10,7,18,6,1,0,Autumn,1,0,1.0,1,1,162,0.10877626699629173,40.3,40.4,42.4,21.8,36.8,15.7,41.56666666666666,2.1079215671683156,3.700000000000003,18_6,-1.0,-1.8369701987210297e-16
5395,2018-10-07 19:00:00,Low,40.8,2.7,82.6,DARK,15.0,1017.0,72.0,1.0,céu claro,2018,10,7,19,6,1,0,Autumn,0,0,1.0,1,1,163,0.03268765133171913,44.0,40.3,41.6,8.8,21.8,37.1,41.699999999999996,2.0074859899884756,-3.200000000000003,19_6,-0.9659258262890684,0.2588190451025203
5236,2018-10-07 20:00:00,Low,41.9,3.9,84.5,DARK,14.0,1017.0,76.0,1.0,céu claro,2018,10,7,20,6,1,0,Autumn,1,0,1.0,0,1,164,0.04615384615384615,40.8,44.0,40.4,2.7,8.8,36.8,42.233333333333334,1.625833119767644,1.1000000000000014,20_6,-0.8660254037844386,0.5000000000000001
3950,2018-10-07 21:00:00,High,44.8,92.6,85.7,DARK,13.0,1017.0,82.0,1.0,céu claro,2018,10,7,21,6,1,0,Autumn,3,0,1.0,0,1,165,1.0805134189031504,41.9,40.8,40.3,3.9,2.7,21.8,42.49999999999999,2.066397831977201,2.8999999999999986,21_6,-0.7071067811865477,0.7071067811865474
5421,2018-10-08 02:00:00,Very_High,42.9,1.1,87.9,DARK,11.0,1017.0,58.0,4.0,céu claro,2018,10,8,2,0,0,0,Autumn,0,0,1.0,0,1,2,0.012514220705346985,44.8,41.9,44.0,92.6,3.9,8.8,43.199999999999996,1.4730919862656724,-1.8999999999999986,2_0,0.49999999999999994,0.8660254037844387
2111,2018-10-08 03:00:00,Very_High,45.7,0.8,88.3,DARK,12.0,1017.0,50.0,2.0,céu claro,2018,10,8,3,0,0,0,Autumn,0,0,1.0,0,1,3,0.009060022650056626,42.9,44.8,40.8,1.1,92.6,2.7,44.46666666666667,1.4294521094928658,2.8000000000000043,3_0,0.7071067811865476,0.7071067811865476
4237,2018-10-08 04:00:00,Very_High,44.5,0.0,85.0,DARK,10.0,1016.0,54.0,3.0,céu claro,2018,10,8,4,0,0,0,Autumn,0,0,1.0,0,1,4,0.0,45.7,42.9,41.9,0.8,1.1,3.9,44.36666666666667,1.4047538337137917,-1.2000000000000028,4_0,0.8660254037844386,0.5000000000000001
2326,2018-10-08 06:00:00,Very_High,37.1,1.2,89.6,DARK,13.0,1016.0,50.0,4.0,céu claro,2018,10,8,6,0,0,0,Autumn,0,0,1.0,0,1,6,0.013392857142857144,44.5,45.7,44.8,0.0,0.8,92.6,42.43333333333333,4.657610259922295,-7.399999999999999,6_0,1.0,6.123233995736766e-17
1623,2018-10-08 07:00:00,Very_High,44.7,77.1,87.8,LOW_LIGHT,12.0,1016.0,51.0,4.0,céu claro,2018,10,8,7,0,0,0,Autumn,4,1,1.0,1,1,7,0.878132118451025,37.1,44.5,42.9,1.2,0.0,1.1,42.1,4.331281565541552,7.600000000000001,7_0,0.9659258262890683,-0.25881904510252063
6563,2018-10-08 08:00:00,Very_High,45.6,127.0,86.2,LIGHT,11.0,1017.0,51.0,4.0,céu claro,2018,10,8,8,0,0,0,Autumn,4,2,1.0,1,0,8,1.4733178654292343,44.7,37.1,45.7,77.1,1.2,0.8,42.46666666666667,4.669403959107998,0.8999999999999986,8_0,0.8660254037844387,-0.4999999999999998
1378,2018-10-08 10:00:00,Medium,38.9,35.4,94.6,LIGHT,19.0,1017.0,45.0,5.0,céu claro,2018,10,8,10,0,0,0,Autumn,2,2,1.0,1,0,10,0.37420718816067655,45.6,44.7,44.5,127.0,77.1,0.0,43.06666666666666,3.6363901514185075,-6.700000000000003,10_0,0.49999999999999994,-0.8660254037844387
6711,2018-10-08 11:00:00,Low,42.8,24.1,81.6,LIGHT,22.0,1017.0,40.0,6.0,céu claro,2018,10,8,11,0,0,0,Autumn,1,2,1.0,1,0,11,0.295343137254902,38.9,45.6,37.1,35.4,127.0,1.2,42.43333333333333,3.3650160970392786,3.8999999999999986,11_0,0.258819045102521,-0.9659258262890682
4367,2018-10-08 12:00:00,Low,35.3,4.3,85.1,LIGHT,21.0,1016.0,35.0,6.0,céu claro,2018,10,8,12,0,0,0,Autumn,1,2,1.0,1,0,12,0.05052878965922444,42.8,38.9,44.7,24.1,35.4,77.1,38.99999999999999,3.750999866702183,-7.5,12_0,1.2246467991473532e-16,-1.0
6128,2018-10-08 13:00:00,Medium,38.2,23.3,88.4,LIGHT,22.0,1016.0,31.0,5.0,céu claro,2018,10,8,13,0,0,0,Autumn,2,2,1.0,0,0,13,0.26357466063348417,35.3,42.8,45.6,4.3,24.1,127.0,38.766666666666666,3.781974792794513,2.9000000000000057,13_0,-0.2588190451025208,-0.9659258262890683
6692,2018-10-08 14:00:00,Medium,41.7,39.2,76.4,LIGHT,23.0,1015.0,29.0,4.0,céu claro,2018,10,8,14,0,0,0,Autumn,2,2,1.0,1,0,14,0.5130890052356021,38.2,35.3,38.9,23.3,4.3,35.4,38.4,3.2046840717923746,3.5,14_0,-0.4999999999999997,-0.8660254037844388
1193,2018-10-08 15:00:00,Medium,42.8,25.4,82.0,LIGHT,22.0,1014.0,40.0,3.0,céu claro,2018,10,8,15,0,0,0,Autumn,2,2,1.0,1,0,15,0.3097560975609756,41.7,38.2,42.8,39.2,23.3,24.1,40.9,2.402082429892865,1.0999999999999943,15_0,-0.7071067811865471,-0.7071067811865479
2134,2018-10-08 16:00:00,High,38.5,45.3,87.9,LIGHT,21.0,1014.0,35.0,4.0,céu claro,2018,10,8,16,0,0,0,Autumn,3,2,1.0,1,0,16,0.5153583617747439,42.8,41.7,35.3,25.4,39.2,4.3,41.0,2.2338307903688754,-4.299999999999997,16_0,-0.8660254037844385,-0.5000000000000004
1994,2018-10-08 17:00:00,High,43.4,42.7,80.8,LIGHT,22.0,1013.0,35.0,4.0,céu claro,2018,10,8,17,0,0,0,Autumn,3,2,1.0,1,0,17,0.5284653465346535,38.5,42.8,38.2,45.3,25.4,23.3,41.56666666666666,2.6727015047201617,4.899999999999999,17_0,-0.9659258262890683,-0.25881904510252063
5841,2018-10-08 19:00:00,Low,37.4,15.2,89.8,DARK,17.0,1013.0,45.0,3.0,céu claro,2018,10,8,19,0,0,0,Autumn,1,0,1.0,1,1,19,0.16926503340757237,43.4,38.5,41.7,42.7,45.3,39.2,39.766666666666666,3.194265695482024,-6.0,19_0,-0.9659258262890684,0.2588190451025203
5014,2018-10-08 21:00:00,Low,42.8,1.8,88.6,DARK,15.0,1013.0,58.0,1.0,céu claro,2018,10,8,21,0,0,0,Autumn,0,0,1.0,0,1,21,0.02031602708803612,37.4,43.4,42.8,15.2,42.7,25.4,41.199999999999996,3.3045423283716686,5.399999999999999,21_0,-0.7071067811865477,0.7071067811865474
1792,2018-10-08 23:00:00,Low,45.5,1.9,84.0,DARK,14.0,1013.0,62.0,1.0,céu claro,2018,10,8,23,0,0,0,Autumn,0,0,1.0,0,1,23,0.02261904761904762,42.8,37.4,38.5,1.8,15.2,45.3,41.9,4.124318125460269,2.700000000000003,23_0,-0.25881904510252157,0.9659258262890681
2489,2018-10-09 00:00:00,Low,46.1,0.0,79.4,DARK,12.0,1013.0,71.0,3.0,céu claro,2018,10,9,0,1,0,0,Autumn,0,0,1.0,0,1,24,0.0,45.5,42.8,43.4,1.9,1.8,42.7,44.800000000000004,1.7578395831247984,0.6000000000000014,0_1,0.0,1.0
5223,2018-10-09 01:00:00,Low,44.0,0.9,85.5,DARK,14.0,1013.0,62.0,2.0,céu claro,2018,10,9,1,1,0,0,Autumn,0,0,1.0,0,1,25,0.010526315789473684,46.1,45.5,37.4,0.0,1.9,15.2,45.199999999999996,1.0816653826393787,-2.1000000000000014,1_1,0.25881904510252074,0.9659258262890683
1558,2018-10-09 03:00:00,Low,41.9,1.4,87.0,DARK,15.0,1011.0,58.0,2.0,céu claro,2018,10,9,3,1,0,0,Autumn,0,0,1.0,0,1,27,0.016091954022988506,44.0,46.1,42.8,0.9,0.0,1.8,44.0,2.1000000000000694,-2.1000000000000014,3_1,0.7071067811865476,0.7071067811865476
5588,2018-10-09 04:00:00,Low,44.0,0.0,85.5,DARK,11.0,1011.0,76.0,3.0,céu claro,2018,10,9,4,1,0,0,Autumn,0,0,1.0,0,1,28,0.0,41.9,44.0,45.5,1.4,0.9,1.9,43.300000000000004,1.2124355652983076,2.1000000000000014,4_1,0.8660254037844386,0.5000000000000001
5251,2018-10-09 05:00:00,Low,43.3,1.1,85.7,DARK,12.0,1011.0,62.0,2.0,céu claro,2018,10,9,5,1,0,0,Autumn,0,0,1.0,0,1,29,0.012835472578763128,44.0,41.9,46.1,0.0,1.4,0.0,43.06666666666666,1.06926766215646,-0.7000000000000028,5_1,0.9659258262890683,0.25881904510252074
4307,2018-10-09 06:00:00,Low,42.4,35.2,86.1,DARK,13.0,1011.0,58.0,2.0,céu claro,2018,10,9,6,1,0,0,Autumn,1,0,1.0,0,1,30,0.40882694541231135,43.3,44.0,44.0,1.1,0.0,0.9,43.23333333333333,0.8020806277012007,-0.8999999999999986,6_1,1.0,6.123233995736766e-17
5621,2018-10-09 07:00:00,Very_High,42.3,98.2,82.3,LOW_LIGHT,15.0,1011.0,58.0,2.0,céu claro,2018,10,9,7,1,0,0,Autumn,4,1,1.0,1,1,31,1.1931956257594167,42.4,43.3,41.9,35.2,1.1,1.4,42.666666666666664,0.5507570547287668,-0.10000000000000142,7_1,0.9659258262890683,-0.25881904510252063
3175,2018-10-09 08:00:00,Very_High,44.9,120.5,84.6,LIGHT,13.0,1010.0,55.0,4.0,céu claro,2018,10,9,8,1,0,0,Autumn,4,2,1.0,1,0,32,1.4243498817966904,42.3,42.4,44.0,98.2,35.2,0.0,43.199999999999996,1.4730919862656997,2.6000000000000014,8_1,0.8660254037844387,-0.4999999999999998
1138,2018-10-09 09:00:00,Very_High,42.8,60.0,85.7,LIGHT,16.0,1011.0,52.0,6.0,céu claro,2018,10,9,9,1,0,0,Autumn,4,2,1.0,1,0,33,0.7001166861143524,44.9,42.3,43.3,120.5,98.2,1.1,43.333333333333336,1.3796134724384115,-2.1000000000000014,9_1,0.7071067811865476,-0.7071067811865475
434,2018-10-09 10:00:00,Medium,39.6,39.6,88.3,LIGHT,20.0,1011.0,45.0,6.0,céu claro,2018,10,9,10,1,0,0,Autumn,2,2,1.0,1,0,34,0.44847112117780297,42.8,44.9,42.4,60.0,120.5,35.2,42.43333333333334,2.6689573494781587,-3.1999999999999957,10_1,0.49999999999999994,-0.8660254037844387
5830,2018-10-09 11:00:00,Medium,39.6,32.0,90.1,LIGHT,22.0,1011.0,43.0,5.0,céu claro,2018,10,9,11,1,0,0,Autumn,2,2,1.0,1,0,35,0.35516093229744733,39.6,42.8,42.3,39.6,60.0,98.2,40.666666666666664,1.8475208614067973,0.0,11_1,0.258819045102521,-0.9659258262890682
6553,2018-10-09 13:00:00,Medium,40.0,16.7,88.8,LIGHT,23.0,1009.0,31.0,2.0,céu claro,2018,10,9,13,1,0,0,Autumn,2,2,1.0,0,0,37,0.18806306306306306,39.6,39.6,44.9,32.0,39.6,120.5,39.733333333333334,0.23094010767563694,0.3999999999999986,13_1,-0.2588190451025208,-0.9659258262890683
4809,2018-10-09 14:00:00,Medium,42.5,35.1,86.9,LIGHT,24.0,1008.0,36.0,3.0,céu claro,2018,10,9,14,1,0,0,Autumn,2,2,1.0,1,0,38,0.4039125431530495,40.0,39.6,42.8,16.7,32.0,60.0,40.699999999999996,1.5716233645501712,2.5,14_1,-0.4999999999999997,-0.8660254037844388
1257,2018-10-09 15:00:00,Medium,40.9,31.4,90.4,LIGHT,22.0,1008.0,46.0,3.0,céu claro,2018,10,9,15,1,0,0,Autumn,2,2,1.0,1,0,39,0.3473451327433628,42.5,40.0,39.6,35.1,16.7,39.6,41.13333333333333,1.2662279942148562,-1.6000000000000014,15_1,-0.7071067811865471,-0.7071067811865479
3668,2018-10-09 16:00:00,Medium,40.8,22.6,82.7,LIGHT,22.0,1008.0,43.0,4.0,céu claro,2018,10,9,16,1,0,0,Autumn,2,2,1.0,1,0,40,0.27327690447400244,40.9,42.5,39.6,31.4,35.1,32.0,41.4,0.9539392014169852,-0.10000000000000142,16_1,-0.8660254037844385,-0.5000000000000004
4940,2018-10-09 17:00:00,High,42.1,49.0,87.8,LIGHT,21.0,1007.0,43.0,4.0,algumas nuvens,2018,10,9,17,1,0,0,Autumn,3,2,3.0,1,0,41,0.5580865603644647,40.8,40.9,40.0,22.6,31.4,16.7,41.266666666666666,0.7234178138070663,1.3000000000000043,17_1,-0.9659258262890683,-0.25881904510252063
1647,2018-10-09 18:00:00,High,37.4,85.5,89.3,DARK,20.0,1007.0,42.0,3.0,céu claro,2018,10,9,18,1,0,0,Autumn,3,0,1.0,1,1,42,0.9574468085106383,42.1,40.8,42.5,49.0,22.6,35.1,40.1,2.426932219902308,-4.700000000000003,18_1,-1.0,-1.8369701987210297e-16
1463,2018-10-09 19:00:00,Medium,37.9,24.3,86.3,DARK,18.0,1007.0,55.0,1.0,céu claro,2018,10,9,19,1,0,0,Autumn,2,0,1.0,1,1,43,0.2815758980301275,37.4,42.1,40.9,85.5,49.0,31.4,39.13333333333333,2.581343319539883,0.5,19_1,-0.9659258262890684,0.2588190451025203
4217,2018-10-09 21:00:00,Low,44.4,8.3,87.0,DARK,14.0,1007.0,67.0,1.0,céu claro,2018,10,9,21,1,0,0,Autumn,1,0,1.0,0,1,45,0.09540229885057472,37.9,37.4,40.8,24.3,85.5,22.6,39.9,3.905124837953317,6.5,21_1,-0.7071067811865477,0.7071067811865474
3481,2018-10-09 22:00:00,Low,44.1,3.3,78.9,DARK,13.0,1007.0,71.0,1.0,céu claro,2018,10,9,22,1,0,0,Autumn,0,0,1.0,0,1,46,0.04182509505703422,44.4,37.9,42.1,8.3,24.3,49.0,42.13333333333333,3.6692415201691877,-0.29999999999999716,22_1,-0.5000000000000004,0.8660254037844384
4431,2018-10-10 01:00:00,Low,40.4,0.0,86.0,DARK,14.0,1005.0,55.0,5.0,céu claro,2018,10,10,1,2,0,0,Autumn,0,0,1.0,0,1,49,0.0,44.1,44.4,37.4,3.3,8.3,85.5,42.96666666666667,2.2278539748676462,-3.700000000000003,1_2,0.25881904510252074,0.9659258262890683
983,2018-10-10 02:00:00,Low,42.9,1.1,90.6,DARK,12.0,1005.0,62.0,4.0,céu claro,2018,10,10,2,2,0,0,Autumn,0,0,1.0,0,1,50,0.012141280353200884,40.4,44.1,37.9,0.0,3.3,24.3,42.46666666666666,1.887679351302417,2.5,2_2,0.49999999999999994,0.8660254037844387
1354,2018-10-10 03:00:00,Low,45.7,0.0,88.3,DARK,12.0,1004.0,55.0,4.0,céu claro,2018,10,10,3,2,0,0,Autumn,0,0,1.0,0,1,51,0.0,42.9,40.4,44.4,1.1,0.0,8.3,43.0,2.6514147167126194,2.8000000000000043,3_2,0.7071067811865476,0.7071067811865476
2237,2018-10-10 04:00:00,Low,41.9,0.0,87.0,DARK,11.0,1004.0,66.0,1.0,céu claro,2018,10,10,4,2,0,0,Autumn,0,0,1.0,0,1,52,0.0,45.7,42.9,44.1,0.0,1.1,3.3,43.5,1.9697715603593018,-3.8000000000000043,4_2,0.8660254037844386,0.5000000000000001
5595,2018-10-10 05:00:00,Low,44.9,0.0,84.6,DARK,10.0,1004.0,71.0,1.0,céu claro,2018,10,10,5,2,0,0,Autumn,0,0,1.0,0,1,53,0.0,41.9,45.7,40.4,0.0,0.0,0.0,44.166666666666664,2.0033305601756615,3.0,5_2,0.9659258262890683,0.25881904510252074
3520,2018-10-10 06:00:00,Low,44.9,4.8,84.6,DARK,10.0,1004.0,71.0,2.0,céu claro,2018,10,10,6,2,0,0,Autumn,1,0,1.0,0,1,54,0.05673758865248227,44.9,41.9,42.9,0.0,0.0,1.1,43.9,1.7320508075689807,0.0,6_2,1.0,6.123233995736766e-17
199,2018-10-10 08:00:00,Very_High,44.9,228.5,84.6,LIGHT,9.0,1004.0,76.0,2.0,céu claro,2018,10,10,8,2,0,0,Autumn,4,2,1.0,1,0,56,2.7009456264775418,44.9,44.9,45.7,4.8,0.0,0.0,44.9,0.0,0.0,8_2,0.8660254037844387,-0.4999999999999998
2744,2018-10-10 09:00:00,Very_High,45.0,109.0,82.7,LIGHT,12.0,1004.0,51.0,2.0,céu claro,2018,10,10,9,2,0,0,Autumn,4,2,1.0,1,0,57,1.3180169286577992,44.9,44.9,41.9,228.5,4.8,0.0,44.93333333333334,0.05773502692298316,0.10000000000000142,9_2,0.7071067811865476,-0.7071067811865475
2918,2018-10-10 10:00:00,High,42.4,36.8,86.1,LIGHT,17.0,1004.0,48.0,3.0,céu claro,2018,10,10,10,2,0,0,Autumn,3,2,1.0,1,0,58,0.4274099883855981,45.0,44.9,44.9,109.0,228.5,0.0,44.099999999999994,1.4730919862657543,-2.6000000000000014,10_2,0.49999999999999994,-0.8660254037844387
4795,2018-10-10 12:00:00,Low,40.8,7.5,82.4,LIGHT,20.0,1005.0,52.0,6.0,céu claro,2018,10,10,12,2,0,0,Autumn,1,2,1.0,1,0,60,0.09101941747572814,42.4,45.0,44.9,36.8,109.0,4.8,42.73333333333333,2.1197484127446784,-1.6000000000000014,12_2,1.2246467991473532e-16,-1.0
5885,2018-10-10 13:00:00,Low,40.4,16.9,83.8,LIGHT,20.0,1005.0,64.0,8.0,céu claro,2018,10,10,13,2,0,0,Autumn,1,2,1.0,0,0,61,0.2016706443914081,40.8,42.4,44.9,7.5,36.8,228.5,41.199999999999996,1.0583005244258827,-0.3999999999999986,13_2,-0.2588190451025208,-0.9659258262890683
801,2018-10-10 14:00:00,Medium,37.4,37.9,89.3,LIGHT,20.0,1004.0,72.0,8.0,céu claro,2018,10,10,14,2,0,0,Autumn,2,2,1.0,1,0,62,0.4244120940649496,40.4,40.8,45.0,16.9,7.5,109.0,39.53333333333333,1.8583146486354993,-3.0,14_2,-0.4999999999999997,-0.8660254037844388
2498,2018-10-10 15:00:00,Medium,37.1,27.5,90.1,LIGHT,20.0,1004.0,77.0,6.0,céu claro,2018,10,10,15,2,0,0,Autumn,2,2,1.0,1,0,63,0.3052164261931188,37.4,40.4,42.4,37.9,16.9,36.8,38.300000000000004,1.8248287590894212,-0.29999999999999716,15_2,-0.7071067811865471,-0.7071067811865479
1716,2018-10-10 16:00:00,Medium,40.0,34.1,87.9,LIGHT,20.0,1003.0,68.0,5.0,céu claro,2018,10,10,16,2,0,0,Autumn,2,2,1.0,1,0,64,0.38794084186575656,37.1,37.4,40.8,27.5,37.9,7.5,38.166666666666664,1.5947831618540376,2.8999999999999986,16_2,-0.8660254037844385,-0.5000000000000004
5829,2018-10-10 17:00:00,High,42.3,43.0,82.3,LIGHT,20.0,1004.0,68.0,5.0,céu claro,2018,10,10,17,2,0,0,Autumn,3,2,1.0,1,0,65,0.5224787363304982,40.0,37.1,40.4,34.1,27.5,16.9,39.8,2.6057628441590706,2.299999999999997,17_2,-0.9659258262890683,-0.25881904510252063
1271,2018-10-10 18:00:00,High,43.4,53.3,87.4,DARK,18.0,1004.0,77.0,5.0,céu claro,2018,10,10,18,2,0,0,Autumn,3,0,1.0,1,1,66,0.6098398169336384,42.3,40.0,37.4,43.0,34.1,37.9,41.9,1.7349351572898002,1.1000000000000014,18_2,-1.0,-1.8369701987210297e-16
2628,2018-10-10 20:00:00,Medium,38.7,3.8,77.8,DARK,18.0,1005.0,82.0,7.0,tempo nublado,2018,10,10,20,2,0,0,Autumn,0,0,6.0,0,1,68,0.04884318766066838,43.4,42.3,37.1,53.3,43.0,27.5,41.46666666666667,2.4583192089989994,-4.699999999999996,20_2,-0.8660254037844386,0.5000000000000001
5289,2018-10-10 21:00:00,Medium,41.9,0.0,84.5,DARK,18.0,1005.0,82.0,7.0,nuvens quebrados,2018,10,10,21,2,0,0,Autumn,0,0,5.0,0,1,69,0.0,38.7,43.4,40.0,3.8,53.3,34.1,41.333333333333336,2.4006943440041373,3.1999999999999957,21_2,-0.7071067811865477,0.7071067811865474
6288,2018-10-10 22:00:00,Medium,42.0,0.0,82.5,DARK,18.0,1005.0,77.0,7.0,nuvens quebrados,2018,10,10,22,2,0,0,Autumn,0,0,5.0,0,1,70,0.0,41.9,38.7,42.3,0.0,3.8,43.0,40.86666666666667,1.8770544300401653,0.10000000000000142,22_2,-0.5000000000000004,0.8660254037844384
2087,2018-10-11 00:00:00,Medium,45.0,0.0,80.6,DARK,19.0,1005.0,68.0,8.0,nuvens quebrados,2018,10,11,0,3,0,0,Autumn,0,0,5.0,0,1,72,0.0,42.0,41.9,43.4,0.0,0.0,53.3,42.96666666666667,1.7616280348965803,3.0,0_3,0.0,1.0
2097,2018-10-11 01:00:00,Medium,44.9,0.0,84.6,DARK,19.0,1005.0,68.0,8.0,nuvens quebrados,2018,10,11,1,3,0,0,Autumn,0,0,5.0,0,1,73,0.0,45.0,42.0,38.7,0.0,0.0,3.8,43.96666666666667,1.703917055884372,-0.10000000000000142,1_3,0.25881904510252074,0.9659258262890683
3331,2018-10-11 03:00:00,Medium,46.2,6.0,87.9,DARK,18.0,1004.0,88.0,7.0,algumas nuvens,2018,10,11,3,3,0,0,Autumn,2,0,3.0,0,1,75,0.06825938566552901,44.9,45.0,41.9,0.0,0.0,0.0,45.36666666666667,0.7234178138073329,1.3000000000000043,3_3,0.7071067811865476,0.7071067811865476
5838,2018-10-11 04:00:00,Low,41.9,1.7,87.0,DARK,17.0,1004.0,88.0,10.0,algumas nuvens,2018,10,11,4,3,0,0,Autumn,1,0,3.0,0,1,76,0.01954022988505747,46.2,44.9,42.0,6.0,0.0,0.0,44.333333333333336,2.2052966542698256,-4.300000000000004,4_3,0.8660254037844386,0.5000000000000001
3385,2018-10-11 06:00:00,Medium,39.6,8.7,87.8,DARK,16.0,1005.0,100.0,6.0,algumas nuvens,2018,10,11,6,3,0,0,Autumn,2,0,3.0,0,1,78,0.09908883826879271,41.9,46.2,45.0,1.7,6.0,0.0,42.56666666666666,3.350124375800623,-2.299999999999997,6_3,1.0,6.123233995736766e-17
1922,2018-10-11 07:00:00,Very_High,46.1,125.5,81.9,LOW_LIGHT,16.0,1006.0,93.0,3.0,algumas nuvens,2018,10,11,7,3,0,0,Autumn,4,1,3.0,1,1,79,1.5323565323565322,39.6,41.9,44.9,8.7,1.7,0.0,42.53333333333334,3.2959571194621904,6.5,7_3,0.9659258262890683,-0.25881904510252063
1427,2018-10-11 08:00:00,Very_High,44.0,163.3,85.5,LIGHT,16.0,1008.0,100.0,4.0,algumas nuvens,2018,10,11,8,3,0,0,Autumn,4,2,3.0,1,0,80,1.9099415204678365,46.1,39.6,46.2,125.5,8.7,6.0,43.23333333333333,3.3171272711992175,-2.1000000000000014,8_3,0.8660254037844387,-0.4999999999999998
3722,2018-10-11 09:00:00,Very_High,41.9,110.7,86.6,LIGHT,16.0,1008.0,100.0,3.0,algumas nuvens,2018,10,11,9,3,0,0,Autumn,4,2,3.0,1,0,81,1.2782909930715936,44.0,46.1,41.9,163.3,125.5,1.7,44.0,2.1000000000000765,-2.1000000000000014,9_3,0.7071067811865476,-0.7071067811865475
1034,2018-10-11 11:00:00,Medium,37.4,46.7,91.6,LIGHT,18.0,1010.0,82.0,4.0,algumas nuvens,2018,10,11,11,3,0,0,Autumn,2,2,3.0,1,0,83,0.5098253275109171,41.9,44.0,39.6,110.7,163.3,8.7,41.1,3.371943060017476,-4.5,11_3,0.258819045102521,-0.9659258262890682
5659,2018-10-11 13:00:00,Low,39.2,12.6,87.1,LIGHT,19.0,1011.0,82.0,5.0,nuvens dispersas,2018,10,11,13,3,0,0,Autumn,1,2,4.0,0,1,85,0.1446613088404133,37.4,41.9,46.1,46.7,110.7,125.5,39.5,2.264950330581192,1.8000000000000043,13_3,-0.2588190451025208,-0.9659258262890683
4443,2018-10-11 14:00:00,Medium,37.1,29.5,90.1,LIGHT,20.0,1011.0,68.0,5.0,nuvens dispersas,2018,10,11,14,3,0,0,Autumn,2,2,4.0,1,1,86,0.3274139844617092,39.2,37.4,44.0,12.6,46.7,163.3,37.9,1.1357816691599156,-2.1000000000000014,14_3,-0.4999999999999997,-0.8660254037844388
4373,2018-10-11 15:00:00,Medium,37.1,45.0,89.6,LIGHT,20.0,1011.0,72.0,5.0,nuvens dispersas,2018,10,11,15,3,0,0,Autumn,2,2,4.0,1,1,87,0.5022321428571429,37.1,39.2,41.9,29.5,12.6,110.7,37.800000000000004,1.2124355652980798,0.0,15_3,-0.7071067811865471,-0.7071067811865479
745,2018-10-11 16:00:00,High,39.6,44.8,87.8,LIGHT,20.0,1012.0,68.0,6.0,nuvens dispersas,2018,10,11,16,3,0,0,Autumn,3,2,4.0,1,1,88,0.5102505694760819,37.1,37.1,37.4,45.0,29.5,46.7,37.93333333333334,1.4433756729739553,2.5,16_3,-0.8660254037844385,-0.5000000000000004
6532,2018-10-11 17:00:00,High,42.4,66.2,86.1,LIGHT,19.0,1012.0,72.0,5.0,nuvens dispersas,2018,10,11,17,3,0,0,Autumn,3,2,4.0,1,1,89,0.7688734030197446,39.6,37.1,39.2,44.8,45.0,12.6,39.7,2.651414716712543,2.799999999999997,17_3,-0.9659258262890683,-0.25881904510252063
190,2018-10-11 18:00:00,High,41.6,61.5,90.7,DARK,18.0,1013.0,68.0,5.0,algumas nuvens,2018,10,11,18,3,0,0,Autumn,3,0,3.0,1,1,90,0.6780595369349504,42.4,39.6,37.1,66.2,44.8,29.5,41.199999999999996,1.4422205101855983,-0.7999999999999972,18_3,-1.0,-1.8369701987210297e-16
2848,2018-10-11 19:00:00,Low,38.2,17.3,88.4,DARK,18.0,1013.0,82.0,5.0,céu claro,2018,10,11,19,3,0,0,Autumn,1,0,1.0,1,1,91,0.19570135746606335,41.6,42.4,37.1,61.5,66.2,45.0,40.73333333333334,2.2300971578236863,-3.3999999999999986,19_3,-0.9659258262890684,0.2588190451025203
465,2018-10-11 21:00:00,Medium,44.6,9.5,74.4,DARK,17.0,1014.0,82.0,5.0,céu claro,2018,10,11,21,3,0,0,Autumn,0,0,1.0,0,1,93,0.12768817204301075,38.2,41.6,39.6,17.3,61.5,44.8,41.46666666666667,3.202082655606093,6.399999999999999,21_3,-0.7071067811865477,0.7071067811865474
